"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_6921969972118";41;1;41008;1;519,5;1;1
"id_6921969972119";39;1;39113;8;624;1;1
"id_6921969972124";15;1;15005;1;681,8;1;1
"id_6921969972126";16;1;16005;1;660,9;1;1
"id_6921969972138";16;1;16003;1;689,1;1;1
"id_6921969972132";41;1;41021;1;577,9;1;1
"id_6921969972167";15;1;15047;1;574,1;1;1
"id_6924969972488";39;1;39109;4;642,2;1;1
"id_6924969972485";12;1;12055;1;706,1;1;1
"id_6924969972487";11;1;11032;3;651,4;1;1
"id_6924969972448";16;1;16091;2;775,2;1;1
"id_6924969972440";41;1;41023;1;590,4;1;1
"id_6924969972446";11;1;11081;1;692,2;1;1
"id_6922969972296";11;2;11090;1;648,45;1;4
"id_6922969972245";41;1;41032;2;633,4;1;1
"id_6922969972209";39;1;39113;10;621;1;1
"id_6922969972263";27;1;27009;5;644;1;1
"id_6923969972382";39;1;39112;2;557;1;1
"id_6923969972391";11;1;11070;1;684,1;1;1
"id_6923969972351";25;1;25012;5;548,9;1;1
"id_6923969972354";15;1;15076;3;705,1;1;1
"id_6923969972353";12;1;12055;1;730,9;1;1
"id_6923969972378";19;1;19095;1;616,75;1;1
"id_6923969972314";21;1;21015;2;587,4;1;1
"id_6923969972312";41;1;41022;1;559,1;1;1
"id_6923969972313";16;1;16005;1;690,9;1;1
"id_6923969972342";12;1;12051;2;674,05;1;1
"id_6923969972324";45;1;45025;1;683,1;1;1
"id_6923969972332";43;1;43004;1;584,3;1;1
"id_6923969972303";38;1;38004;2;665,75;1;1
"id_6920969972085";14;1;14062;1;603,9;1;1
"id_6920969972080";21;1;21075;2;518,8;1;1
"id_6920969972097";11;1;11045;1;741,05;1;1
"id_6920969972018";38;1;38175;1;599,2;1;1
"id_6920969972003";16;1;16013;1;660,7;1;1
"id_6920969972064";20;1;20022;1;591,1;1;1
"id_6926969972697";11;1;11037;3;668,8;1;1
"id_6926969972691";16;1;16011;2;631,5;1;1
"id_6926969972690";41;1;41015;1;570;1;1
"id_6926969972653";16;1;16096;1;602,9;1;1
"id_6926969972676";11;1;11068;1;697,05;1;1
"id_6926969972618";11;1;11072;2;668,65;1;1
"id_6926969972610";12;1;12038;4;644,85;1;1
"id_6926969972605";11;1;11078;2;699,1;1;1
"id_6926969972668";41;1;41118;2;611,7;1;1
"id_6938969973881";15;1;15080;2;702,4;1;1
"id_6938969973858";38;2;38006;2;530,8;1;4
"id_6938969973871";16;1;16010;3;648,3;1;1
"id_6938969973815";43;1;43001;2;728,7;1;1
"id_6938969973810";41;1;41057;1;562,8;1;1
"id_6938969973849";41;1;41058;1;490,6;1;1
"id_6938969973840";16;1;16001;1;640,8;1;1
"id_6938969973839";16;1;16060;1;680,2;1;1
"id_6938969973836";16;2;16013;3;645,3;1;4
"id_6939969973989";40;1;40030;1;574,25;1;1
"id_6939969973984";22;1;22021;1;587,5;1;1
"id_6939969973983";16;1;16054;1;688,9;1;1
"id_6939969973980";12;2;12056;2;717,3;1;4
"id_6939969973921";11;1;11031;1;612,2;1;1
"id_6939969973932";41;1;41048;2;568,1;1;1
"id_6939969973901";20;1;20050;1;604,95;1;1
"id_6939969973963";38;1;38323;2;619,6;1;1
"id_6935969973598";38;1;38176;2;635,85;1;1
"id_6935969973553";16;1;16092;1;707,6;1;1
"id_6935969973515";14;1;14013;3;578,95;1;1
"id_6935969973510";22;1;22055;1;609,8;1;1
"id_6935969973522";23;1;23075;1;499,1;1;1
"id_6935969973539";41;1;41131;1;606,3;1;1
"id_6935969973504";21;1;21043;1;548,15;1;1
"id_6935969973502";41;1;41058;1;547,6;1;1
"id_6935969973560";41;1;41046;1;521,8;1;1
"id_6937969973711";16;1;16047;2;618,5;1;1
"id_6937969973744";11;1;11001;2;657,7;1;1
"id_6937969973738";16;1;16001;1;704,3;1;1
"id_6937969973760";38;1;38173;2;639,1;1;1
"id_6931969973197";21;1;21041;1;543,75;1;1
"id_6931969973152";16;1;16030;2;665,4;1;1
"id_6931969973156";13;1;13003;1;694;1;1
"id_6931969973173";16;1;16008;3;692,1;1;1
"id_6931969973112";16;1;16007;1;697;1;1
"id_6931969973113";29;1;29052;1;685,7;1;1
"id_6931969973148";16;1;16042;1;701,9;1;1
"id_6931969973134";25;1;25001;5;602,85;1;1
"id_6931969973108";16;1;16034;3;639,05;1;1
"id_6931969973104";16;1;16014;1;661,2;1;1
"id_6931969973164";12;1;12024;1;642,15;1;1
"id_6934969973452";21;1;21043;1;540,45;1;1
"id_6934969973453";41;1;41057;1;570,1;1;1
"id_6934969973414";12;1;12014;1;732,9;1;1
"id_6934969973440";16;1;16011;1;705,7;1;1
"id_6934969973422";39;1;39113;3;582;1;1
"id_6934969973437";12;1;12028;1;663,25;1;1
"id_6934969973433";20;2;20096;2;585,4;1;4
"id_6934969973467";14;1;14072;1;562,75;1;1
"id_6934969973463";41;1;41024;1;509,2;1;1
"id_6934969973460";41;1;41129;1;537,3;1;1
"id_6932969973289";11;1;11021;1;602;1;1
"id_6932969973276";21;1;21076;2;570,95;1;1
"id_6932969973217";14;1;14008;1;561,95;1;1
"id_6932969973246";41;1;41129;1;534,7;1;1
"id_6932969973238";16;1;16068;1;569,4;1;1
"id_6932969973265";41;1;41008;1;525,7;1;1
"id_6933969973388";38;1;38080;7;604,8;1;1
"id_6933969973389";16;1;16034;1;645,45;1;1
"id_6933969973380";13;1;13038;1;620,75;1;1
"id_6933969973386";39;1;39107;3;574,1;1;1
"id_6933969973391";11;1;11001;1;719,2;1;1
"id_6933969973352";34;1;34057;1;587,9;1;1
"id_6933969973356";21;1;21081;2;611,3;1;1
"id_6933969973377";16;1;16035;2;705,2;1;1
"id_6933969973372";12;1;12013;1;674,35;1;1
"id_6933969973329";16;1;16017;3;661,1;1;1
"id_6933969973321";15;1;15019;2;615,3;1;1
"id_6933969973323";21;1;21076;2;555,5;1;1
"id_6933969973326";15;1;15075;1;660,7;1;1
"id_6933969973338";29;1;29027;2;601,2;1;1
"id_6933969973337";38;1;38168;1;565,3;1;1
"id_6933969973330";12;1;12062;1;666,8;1;1
"id_6933969973300";41;1;41032;5;673,6;1;1
"id_6930969973098";13;1;13061;1;609,55;1;1
"id_6930969973097";39;1;39118;2;741,9;1;1
"id_6930969973090";30;1;30039;1;571,5;1;1
"id_6930969973078";12;2;12013;2;606;1;4
"id_6930969973015";39;1;39106;1;573,15;1;1
"id_6930969973030";45;1;45037;2;601,85;1;1
"id_6930969973002";30;1;30076;11;553,2;1;2
"id_6936969973688";11;2;11095;1;721,3;1;4
"id_6936969973690";11;1;11011;1;620,65;1;1
"id_6936969973674";41;1;41004;1;466,95;1;1
"id_6936969973648";16;1;16036;3;643,8;1;1
"id_6936969973649";17;1;17030;1;558,2;1;1
"id_6936969973631";39;2;39134;1;557;1;4
"id_6936969973633";41;1;41034;1;512,8;1;1
"id_6936969973630";16;1;16011;1;643,9;1;1
"id_6936969973665";11;1;11037;3;666,7;1;1
"id_6908969970884";34;1;34052;3;648,15;1;1
"id_6908969970899";16;1;16095;1;653,2;1;1
"id_6908969970858";16;1;16034;1;630,75;1;1
"id_6908969970878";15;1;15075;1;656,5;1;1
"id_6908969970879";16;2;16016;4;638,9;1;4
"id_6908969970877";21;1;21074;2;476,25;1;1
"id_6908969970876";39;1;39125;3;560,45;1;1
"id_6908969970828";41;1;41059;1;648,5;1;1
"id_6908969970832";38;1;38083;3;655,9;1;1
"id_6908969970836";39;1;39125;2;513,85;1;1
"id_6908969970807";16;1;16040;1;569,05;1;1
"id_6909969970988";11;1;11045;1;734,5;1;1
"id_6909969970971";21;1;21024;2;505,45;1;1
"id_6909969970972";30;1;30023;1;595,75;1;1
"id_6909969970914";19;1;19051;1;554,1;1;1
"id_6909969970931";41;1;41044;2;567,3;1;2
"id_6909969970903";38;1;38323;3;658,3;1;1
"id_6909969970969";41;1;41006;1;553,6;1;1
"id_6905969970588";12;1;12012;1;625,8;1;1
"id_6905969970597";41;1;41005;1;606,7;1;1
"id_6905969970515";11;2;11042;3;703,3;1;4
"id_6905969970540";12;1;12004;1;743,1;1;1
"id_6905969970521";37;1;37058;2;558;1;1
"id_6905969970536";39;1;39129;1;583;1;1
"id_6905969970569";41;1;41072;3;521,2;1;1
"id_6907969970780";41;1;41048;1;557;1;1
"id_6907969970744";11;1;11055;1;726,2;1;1
"id_6907969970729";41;1;41004;11;565,5;1;2
"id_6907969970730";41;1;41031;1;581,8;1;1
"id_6907969970761";12;1;12011;1;642,3;1;3
"id_6901969970143";14;1;14063;1;697,3;1;1
"id_6901969970124";41;1;41041;1;560,45;1;1
"id_6901969970120";45;1;45014;6;545,55;1;1
"id_6901969970107";11;1;11085;1;724,85;1;1
"id_6901969970165";41;1;41017;1;490,3;1;1
"id_6904969970454";11;1;11027;1;678;1;1
"id_6904969970456";41;1;41041;1;522,15;1;1
"id_6904969970471";41;1;41060;1;681,75;1;1
"id_6904969970428";13;1;13069;1;763;1;1
"id_6904969970432";39;1;39134;2;643;1;1
"id_6904969970401";11;1;11055;1;701,3;1;1
"id_6904969970404";41;1;41000;1;555,7;1;1
"id_6904969970403";21;1;21041;5;566,6;1;2
"id_6902969970297";17;1;17827;2;511;1;1
"id_6902969970259";13;1;13085;1;529,15;1;1
"id_6902969970253";37;1;37068;1;609,65;1;1
"id_6902969970272";12;1;12024;1;627,45;1;1
"id_6902969970247";15;1;15074;2;710,3;1;1
"id_6902969970244";41;1;41041;1;564,45;1;1
"id_6902969970207";12;1;12013;1;690,5;1;1
"id_6902969970204";21;1;21046;1;498;1;1
"id_6902969970264";41;1;41130;1;545,7;1;1
"id_6903969970382";17;1;17076;1;608,6;1;1
"id_6903969970392";16;1;16038;1;699,4;1;1
"id_6903969970359";12;1;12061;1;706,4;1;1
"id_6903969970373";14;1;14031;1;669,1;1;1
"id_6903969970319";38;1;38083;1;603,9;1;1
"id_6903969970324";16;1;16066;5;590,2;1;1
"id_6903969970337";18;1;18067;1;626,3;1;1
"id_6903969970304";45;1;45009;3;620,7;1;1
"id_6903969970364";16;1;16013;3;651,1;1;1
"id_6903969970363";15;1;15079;1;668,7;1;1
"id_6900969970095";16;1;16030;1;634,3;1;1
"id_6900969970096";11;1;11022;1;652,15;1;1
"id_6900969970076";11;1;11020;4;609,4;1;1
"id_6900969970028";39;1;39132;1;608,2;1;1
"id_6900969970038";38;1;38167;1;550,3;1;1
"id_6900969970007";17;1;17076;1;611,6;1;1
"id_6900969970063";15;1;15079;2;666,8;1;1
"id_6906969970682";13;2;13061;1;534,6;1;4
"id_6906969970680";41;1;41106;1;501;1;1
"id_6906969970692";36;1;36067;11;490,5;1;2
"id_6906969970677";41;1;41057;1;534,9;1;1
"id_6906969970649";13;1;13105;1;534,75;1;1
"id_6906969970640";41;1;41103;1;513,8;1;1
"id_6906969970665";13;1;13105;1;603,25;1;1
"id_6906969970660";41;1;41126;1;609,1;1;1
"id_6968969976885";15;1;15055;1;553,2;2;1
"id_6968969976858";41;1;41028;1;586,5;1;1
"id_6968969976857";39;1;39132;2;618,4;1;1
"id_6968969976813";44;1;44031;1;550;1;1
"id_6968969976842";13;1;13067;3;665,4;2;1
"id_6968969976822";36;1;36068;2;525,4;1;1
"id_6968969976826";13;1;13050;1;616;1;1
"id_6969969976988";36;1;36066;2;546,6;2;1
"id_6969969976985";13;1;13025;2;549,25;1;1
"id_6969969976992";36;1;36012;2;542,05;1;1
"id_6969969976951";44;1;44026;1;557,5;1;1
"id_6969969976971";15;1;15064;1;488,3;1;1
"id_6969969976915";29;1;29005;1;586,5;1;1
"id_6969969976917";29;1;29029;4;593,2;1;1
"id_6969969976944";13;1;13068;3;632,55;1;1
"id_6965969976589";29;1;29020;2;668,7;1;1
"id_6965969976584";29;1;29037;1;573,9;1;1
"id_6965969976551";13;1;13001;2;556,5;1;1
"id_6965969976573";36;1;36056;2;524,7;1;1
"id_6965969976570";36;1;36050;2;556,6;1;1
"id_6965969976518";13;1;13026;2;572,85;1;1
"id_6965969976569";29;1;29015;1;505,9;1;1
"id_6965969976563";15;1;15056;1;470,1;1;1
"id_6967969976797";13;1;13075;1;666,8;1;1
"id_6967969976754";13;1;13049;3;645,2;1;1
"id_6967969976773";41;1;41111;3;641,5;1;1
"id_6967969976713";29;1;29021;1;646,1;1;1
"id_6967969976710";29;1;29030;1;725,2;1;1
"id_6967969976701";41;1;41126;2;541,4;1;1
"id_6961969976180";13;1;13103;2;627,15;1;1
"id_6961969976190";44;1;44032;3;593,9;1;1
"id_6961969976118";13;1;13058;1;615,9;1;1
"id_6961969976116";16;1;16079;1;521,1;1;1
"id_6961969976146";41;1;41159;1;520,8;1;1
"id_6961969976134";29;1;29004;1;485,9;1;1
"id_6961969976105";27;1;27009;4;631,2;1;1
"id_6961969976100";13;1;13088;2;687,3;1;1
"id_6964969976488";13;1;13071;1;670;1;1
"id_6964969976489";13;1;13057;1;646,85;1;1
"id_6964969976490";36;1;36050;1;516,6;1;1
"id_6964969976448";13;2;13091;2;703,2;1;4
"id_6964969976407";13;1;13032;1;531,7;1;1
"id_6964969976403";41;1;41102;1;541,8;1;1
"id_6964969976465";13;1;13065;1;532,75;1;1
"id_6962969976287";36;1;36067;1;510,9;1;1
"id_6962969976298";13;1;13074;3;663,8;1;1
"id_6962969976294";13;1;13081;1;677,5;1;1
"id_6962969976250";13;1;13046;1;611,2;1;1
"id_6962969976275";36;1;36052;2;537,2;1;1
"id_6962969976218";29;1;29020;1;729;1;1
"id_6962969976217";19;1;19076;1;535,8;1;1
"id_6962969976248";15;1;15052;2;557,5;1;1
"id_6962969976247";13;1;13031;1;570,45;1;1
"id_6962969976241";13;1;13037;1;541;1;1
"id_6962969976246";29;1;29001;1;619,9;1;1
"id_6962969976228";13;1;13024;1;649,3;1;1
"id_6962969976229";36;1;36001;2;641,1;1;1
"id_6962969976238";13;1;13067;2;728;1;1
"id_6962969976208";13;1;13056;1;672,25;1;1
"id_6962969976209";29;1;29020;1;656,8;1;1
"id_6962969976201";34;1;34023;2;686,75;1;1
"id_6962969976267";13;1;13026;2;633,6;1;1
"id_6963969976385";13;1;13072;1;698,9;1;1
"id_6963969976381";13;1;13024;1;748,25;1;1
"id_6963969976398";13;1;13057;1;609,95;1;1
"id_6963969976395";36;1;36030;3;591,7;1;1
"id_6963969976391";13;1;13015;1;728,55;1;1
"id_6963969976393";13;1;13088;1;642,4;1;1
"id_6963969976357";36;1;36063;1;546,9;1;1
"id_6963969976311";36;1;36050;2;536,9;1;1
"id_6963969976348";36;1;36052;2;526,6;1;1
"id_6963969976334";41;1;41104;1;569,2;1;1
"id_6963969976336";13;1;13073;1;651,85;1;1
"id_6963969976368";13;1;13083;2;743,05;1;1
"id_6960969976088";29;1;29001;1;613,1;1;1
"id_6960969976089";13;1;13032;1;565,2;1;1
"id_6960969976093";13;1;13087;4;686,95;1;1
"id_6960969976057";36;1;36030;5;600,6;1;1
"id_6960969976051";29;1;29030;1;616,5;1;1
"id_6960969976018";36;1;36021;2;661,5;1;1
"id_6960969976044";15;1;15051;2;496,9;1;1
"id_6960969976043";29;1;29032;1;556;1;1
"id_6960969976065";13;1;13049;1;709,15;1;1
"id_6966969976685";36;1;36001;2;607,6;1;1
"id_6966969976697";29;1;29021;1;670,8;1;1
"id_6966969976693";29;1;29021;1;655,5;1;1
"id_6966969976655";36;1;36066;2;510,4;1;1
"id_6966969976612";13;1;13088;2;669,2;1;1
"id_6966969976613";13;1;13024;3;654,8;1;1
"id_6966969976644";13;1;13087;1;702,6;1;1
"id_6966969976637";44;1;44035;2;535,3;1;1
"id_6966969976631";13;1;13019;1;616,8;1;1
"id_6966969976605";36;1;36052;1;531,9;1;1
"id_6966969976600";29;1;29005;1;599,9;1;1
"id_6966969976606";29;1;29049;1;647,6;1;1
"id_6988969578889";29;1;29021;1;665,1;1;1
"id_6988969578886";36;1;36051;6;613,5;1;1
"id_6988969578895";13;1;13102;2;690,9;1;1
"id_6988969578853";13;1;13036;5;549,85;1;1
"id_6988969578816";41;1;41103;1;529,3;1;1
"id_6988969578841";41;1;41159;3;586,9;1;1
"id_6988969578829";36;1;36031;2;532,2;1;1
"id_6988969578822";13;1;13027;4;506,1;1;1
"id_6988969578839";44;1;44037;2;531,6;1;1
"id_6988969578835";41;1;41153;2;627,2;1;1
"id_6988969578830";13;1;13052;2;572,6;1;1
"id_6988969578809";41;1;41125;2;489,9;1;1
"id_6989969578981";44;1;44034;1;528,9;1;1
"id_6989969578994";13;1;13023;4;578,8;1;1
"id_6989969578954";36;1;36056;3;518,6;1;1
"id_6989969578970";15;1;15064;1;543,3;1;1
"id_6989969578911";36;1;36063;1;570,1;1;1
"id_6989969578910";13;1;13028;1;584,15;1;1
"id_6989969578916";29;1;29030;2;577,1;1;1
"id_6989969578944";13;1;13013;1;507,75;1;1
"id_6989969578929";36;1;36012;3;565,8;1;1
"id_6989969578936";13;1;13082;1;659,6;1;1
"id_6989969578909";13;1;13059;2;597,2;1;1
"id_6989969578960";13;1;13074;1;735,3;1;1
"id_6985969578581";13;1;13023;1;594,5;1;1
"id_6985969578551";13;1;13081;1;692,15;1;1
"id_6985969578550";36;1;36030;1;591,9;1;1
"id_6985969578579";13;1;13055;2;702,35;1;1
"id_6985969578573";29;1;29037;3;542,3;1;1
"id_6985969578517";11;1;11068;1;672,8;1;1
"id_6985969578510";41;1;41121;1;574,8;1;1
"id_6985969578523";41;1;41104;1;585,6;1;1
"id_6985969578538";44;1;44032;1;543,7;1;1
"id_6985969578537";29;1;29010;2;552,3;1;1
"id_6985969578531";13;1;13072;1;677,95;1;1
"id_6985969578536";29;1;29021;1;633,7;1;1
"id_6985969578505";29;1;29049;2;617,8;1;1
"id_6985969578504";36;1;36001;2;627,6;1;1
"id_6985969578503";13;1;13024;1;637,55;1;1
"id_6985969578506";15;1;15052;1;504,2;1;1
"id_6987969578781";13;1;13087;2;688,65;1;1
"id_6987969578792";13;1;13057;1;639,65;1;1
"id_6987969578758";36;1;36012;3;574,8;1;1
"id_6987969578771";41;1;41104;1;528,8;1;1
"id_6987969578722";13;1;13070;1;646,35;1;1
"id_6987969578738";13;1;13062;1;621,75;1;1
"id_6987969578735";13;1;13070;1;644,4;1;1
"id_6987969578731";13;1;13071;1;714,25;1;1
"id_6987969578706";36;1;36030;2;601,5;1;1
"id_6987969578766";13;1;13049;2;604,95;1;1
"id_6981969578188";15;1;15066;1;520;1;1
"id_6981969578187";29;1;29035;1;587,9;1;1
"id_6981969578183";29;1;29019;1;695;1;1
"id_6981969578194";29;1;29021;1;622,5;1;1
"id_6981969578158";29;1;29021;1;689,2;1;1
"id_6981969578178";44;1;44031;2;638,8;1;1
"id_6981969578179";29;1;29030;1;602,3;1;1
"id_6981969578174";41;1;41123;1;581,6;1;1
"id_6981969578172";29;1;29019;2;612,6;1;2
"id_6981969578146";41;1;41111;1;589,8;1;1
"id_6981969578121";29;1;29004;1;501,7;1;1
"id_6981969578106";15;1;15055;1;485,6;1;1
"id_6981969578167";36;1;36050;5;510,1;1;1
"id_6984969578488";41;1;41121;2;485;1;1
"id_6984969578489";29;1;29020;1;772,5;1;1
"id_6984969578482";13;1;13023;1;591,8;1;1
"id_6984969578497";36;1;36067;1;503,1;1;1
"id_6984969578493";41;1;41111;3;582,8;1;1
"id_6984969578474";36;1;36065;4;510,8;1;1
"id_6984969578472";36;1;36058;2;489,15;1;1
"id_6984969578476";36;1;36021;3;686,5;1;1
"id_6984969578419";36;1;36021;2;662,2;1;1
"id_6984969578417";41;1;41156;1;535,7;1;1
"id_6984969578413";29;1;29027;1;599,3;1;1
"id_6984969578410";44;1;44032;3;587,7;1;1
"id_6984969578446";36;1;36063;1;564,6;1;1
"id_6984969578420";29;1;29032;1;601,1;1;1
"id_6984969578439";29;1;29021;2;655,5;1;1
"id_6984969578432";29;1;29045;1;587,1;1;1
"id_6984969578433";41;1;41126;1;580;1;1
"id_6984969578407";13;1;13008;3;524,65;1;1
"id_6984969578404";29;1;29027;1;531,9;1;1
"id_6982969578295";13;1;13022;5;567,8;1;1
"id_6982969578252";13;1;13023;1;580;1;1
"id_6982969578218";29;1;29019;2;646,9;1;1
"id_6982969578243";41;1;41105;1;573,3;1;1
"id_6982969578228";44;1;44032;2;601,7;1;1
"id_6982969578225";36;1;36051;1;570,55;1;1
"id_6982969578227";36;1;36056;1;571,8;1;1
"id_6982969578226";41;1;41102;1;554,3;1;1
"id_6982969578239";41;1;41105;2;486,7;1;1
"id_6982969578235";29;1;29029;2;604,9;1;1
"id_6982969578231";36;1;36064;2;614,2;1;1
"id_6982969578205";13;1;13054;1;596,35;1;1
"id_6982969578202";36;1;36021;4;655,7;1;1
"id_6983969578388";41;1;41102;3;514,6;1;1
"id_6983969578390";13;1;13024;1;670;1;1
"id_6983969578350";34;1;34006;1;658,55;1;1
"id_6983969578356";44;1;44037;1;612,1;1;1
"id_6983969578378";13;1;13081;1;673,85;1;1
"id_6983969578314";16;1;16030;6;663,8;1;1
"id_6983969578342";36;1;36050;6;480,1;1;1
"id_6983969578346";11;1;11001;1;658,6;1;1
"id_6983969578338";13;1;13071;2;622,5;1;1
"id_6983969578334";13;1;13086;1;768,6;1;1
"id_6983969578333";29;1;29005;1;610,6;1;1
"id_6980969578088";13;1;13074;1;672,5;1;1
"id_6980969578084";13;1;13088;2;670,55;1;1
"id_6980969578082";29;1;29049;1;645,4;1;1
"id_6980969578083";29;1;29037;1;581;1;1
"id_6980969578086";13;1;13015;1;726,55;1;1
"id_6980969578099";41;1;41111;7;628;1;2
"id_6980969578092";29;1;29015;5;497,1;1;1
"id_6980969578071";36;1;36011;1;544,2;1;1
"id_6980969578073";15;1;15064;1;494,6;1;1
"id_6980969578015";13;1;13006;1;575,3;1;1
"id_6980969578017";41;1;41159;1;537,2;1;1
"id_6980969578011";29;1;29005;2;560,9;1;1
"id_6980969578049";13;1;13049;2;643,6;1;1
"id_6980969578044";13;1;13073;1;662,3;1;1
"id_6980969578042";13;1;13077;2;573,75;1;1
"id_6980969578007";36;1;36030;1;601,4;1;1
"id_6980969578004";13;1;13041;1;704,8;1;1
"id_6980969578002";11;1;11017;1;647,5;1;1
"id_6980969578068";13;2;13058;1;538,1;1;4
"id_6980969578069";19;1;19052;2;626,7;1;1
"id_6980969578063";29;1;29020;2;648,7;1;1
"id_6986969578655";29;1;29019;1;671,4;1;1
"id_6986969578673";13;1;13088;2;669,5;1;1
"id_6986969578670";13;1;13004;1;589;1;1
"id_6986969578634";15;1;15060;1;490,4;1;1
"id_6986969578602";29;1;29049;2;611,3;1;1
"id_6986969578661";36;1;36061;4;529,8;1;1
"id_6986969578660";36;1;36064;4;604,75;1;1
"id_6998969579880";36;1;36029;1;579;1;1
"id_6998969579893";29;1;29019;1;647,9;1;1
"id_6998969579890";36;1;36050;3;552,1;1;1
"id_6998969579855";36;1;36056;3;576,5;1;1
"id_6998969579870";41;1;41123;1;543,9;1;1
"id_6998969579847";36;1;36012;2;561,6;1;1
"id_6998969579841";13;1;13068;1;703,35;1;1
"id_6998969579843";13;1;13049;1;624,7;1;1
"id_6998969579809";36;1;36064;5;630,55;1;1
"id_6999969579985";36;1;36021;2;720,5;1;1
"id_6999969579981";44;1;44032;11;588,4;1;2
"id_6999969579980";29;1;29005;1;584,6;1;1
"id_6999969579998";41;1;41107;1;512,5;1;1
"id_6999969579999";13;1;13011;1;589,55;1;1
"id_6999969579957";29;1;29049;1;598,9;1;1
"id_6999969579914";41;1;41118;1;612,2;1;1
"id_6999969579949";29;1;29054;5;594,95;1;1
"id_6999969579946";13;1;13067;1;652,9;1;1
"id_6999969579938";36;1;36064;5;630,35;1;1
"id_6999969579937";36;1;36031;2;555,4;1;1
"id_6999969579931";13;1;13031;1;644,25;1;1
"id_6999969579907";29;1;29026;1;661,5;1;1
"id_6999969579902";15;1;15060;1;544,2;1;1
"id_6999969579960";15;1;15052;1;513,1;1;1
"id_6995969579587";13;1;13023;2;595,15;1;1
"id_6995969579597";13;1;13073;1;649,4;1;1
"id_6995969579555";13;1;13072;1;728,5;1;1
"id_6995969579554";13;1;13048;4;708,25;1;1
"id_6995969579579";36;1;36051;4;592,9;1;3
"id_6995969579519";41;1;41105;3;478,1;1;1
"id_6995969579513";36;1;36051;1;580,9;1;1
"id_6995969579544";36;1;36050;2;493,1;1;1
"id_6995969579542";13;1;13075;4;663,9;1;1
"id_6995969579521";13;1;13001;1;753,7;1;1
"id_6995969579508";29;1;29035;1;528,7;1;1
"id_6995969579568";36;1;36030;2;622,8;1;1
"id_6995969579569";29;1;29020;2;639,1;1;1
"id_6995969579567";36;1;36031;1;668,5;1;1
"id_6997969579796";11;1;11001;1;662,4;1;1
"id_6997969579773";13;1;13080;1;670,7;1;1
"id_6997969579770";29;1;29020;1;664,3;1;1
"id_6997969579714";29;1;29020;1;662,1;1;1
"id_6997969579710";19;1;19024;3;556,05;1;1
"id_6997969579744";13;1;13105;4;583,85;1;1
"id_6997969579742";13;1;13083;2;636,35;1;1
"id_6997969579728";36;1;36067;1;489;1;1
"id_6997969579729";29;1;29035;1;596,7;1;1
"id_6997969579725";36;1;36056;2;533,8;1;1
"id_6997969579727";34;1;34067;1;649,04;1;1
"id_6997969579738";13;1;13046;2;554,5;1;1
"id_6997969579732";29;1;29026;1;614,3;1;1
"id_6997969579769";13;1;13058;1;616,15;1;1
"id_6997969579763";29;1;29021;1;695,7;1;1
"id_6991969579184";33;1;33030;1;563,9;1;1
"id_6991969579192";13;1;13087;2;678,45;1;1
"id_6991969579193";13;1;13054;1;566,1;1;1
"id_6991969579175";30;1;30032;2;624,45;1;1
"id_6991969579111";36;1;36012;2;606,15;1;1
"id_6991969579149";41;1;41119;1;537,1;1;1
"id_6991969579145";16;1;16012;1;619,5;1;1
"id_6991969579147";29;1;29020;2;661,8;1;1
"id_6991969579144";13;1;13075;3;683,7;1;1
"id_6991969579146";29;1;29045;3;520,9;1;1
"id_6991969579121";15;1;15064;1;495,5;1;1
"id_6991969579123";13;1;13076;1;707,55;1;1
"id_6991969579132";13;1;13011;1;584,2;1;1
"id_6991969579133";13;1;13081;4;698,35;1;1
"id_6991969579100";29;1;29028;1;530,6;1;1
"id_6991969579166";36;1;36012;1;559,35;1;1
"id_6994969579485";13;1;13014;1;570,25;1;1
"id_6994969579486";13;2;13050;3;601,8;1;4
"id_6994969579458";13;1;13089;1;571,65;1;1
"id_6994969579451";13;1;13102;1;683,35;1;1
"id_6994969579472";35;1;35041;3;585,85;1;1
"id_6994969579419";41;1;41104;1;514,2;1;1
"id_6994969579412";21;1;21075;1;540,85;1;1
"id_6994969579445";36;1;36010;1;547,4;1;1
"id_6994969579447";41;1;41125;2;454,3;1;1
"id_6994969579441";36;1;36050;7;541,1;1;1
"id_6994969579440";13;1;13073;3;664,1;1;1
"id_6994969579425";15;1;15066;2;466,9;1;1
"id_6994969579432";36;1;36020;3;747,35;1;1
"id_6994969579409";29;1;29045;2;537,8;1;1
"id_6994969579468";37;1;37040;1;544,25;1;1
"id_6994969579469";36;1;36029;1;602,7;1;1
"id_6994969579465";29;1;29028;3;548,5;1;1
"id_6994969579462";13;1;13039;1;588,5;1;1
"id_6994969579463";15;1;15060;1;666,3;1;1
"id_6992969579288";13;1;13048;2;648,25;1;1
"id_6992969579287";15;1;15052;2;481,5;1;1
"id_6992969579282";13;1;13082;1;678,5;1;1
"id_6992969579286";36;1;36064;1;626,95;1;1
"id_6992969579297";44;1;44027;1;618,65;1;1
"id_6992969579294";29;1;29010;5;593,1;1;1
"id_6992969579293";29;1;29045;2;510;1;1
"id_6992969579257";29;1;29037;1;608,2;1;1
"id_6992969579250";36;1;36051;3;579,55;1;1
